"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDV32","OUT013",1066.8377491972
"FDF44","OUT010",225.387305646771
"FDK04","OUT018",677.757862565867
"NCA41","OUT013",2912.83354900886
"FDD51","OUT017",1252.06992952787
"NCZ53","OUT045",3661.93876596465
"FDP01","OUT027",2945.30480717488
"FDY25","OUT049",3500.18341266794
"FDB17","OUT018",2658.70916192279
"NCV54","OUT018",1470.24731276928
"FDJ32","OUT017",1145.62234368097
"FDA37","OUT049",1562.57331388213
"FDG35","OUT035",3088.91957677704
"NCM05","OUT018",4143.00818708131
"FDG45","OUT046",3761.04074846012
"FDH28","OUT013",735.131156528389
"NCE18","OUT049",4445.10952915756
"FDH38","OUT045",1734.60540196794
"FDR56","OUT013",2918.62402942483
"FDH17","OUT027",2391.89695873493
"FDD39","OUT049",3800.15567403833
"FDB41","OUT049",874.836205467513
"NCR53","OUT046",3230.83392043887
"FDX46","OUT017",556.09782788447
"FDV28","OUT049",999.711489137557
"FDA08","OUT018",2234.13564193443
"FDH45","OUT017",615.327146491688
"NCS38","OUT010",337.288872624207
"FDD40","OUT010",348.655059870116
"DRM59","OUT035",2598.84888003698
"NCJ43","OUT018",3317.69559419078
"NCN29","OUT013",832.192574589774
"NCC19","OUT045",3055.67193107681
"FDR56","OUT035",3297.87468879412
"FDZ43","OUT049",3445.12812900413
"FDJ32","OUT010",81.1687491967764
"DRH03","OUT017",1264.6668920025
"NCZ54","OUT035",2833.89231089858
"FDE26","OUT017",3101.13735018577
"FDS03","OUT045",1295.22966992266
"DRZ24","OUT019",378.416583622355
"FDO48","OUT027",4411.02342556157
"FDW39","OUT049",2520.42726602438
"NCK05","OUT049",1449.95032192181
"NCK30","OUT017",3423.26501911092
"FDT27","OUT018",2940.2992463742
"FDS08","OUT019",760.064457407494
"NCJ19","OUT049",1029.56203654201
"FDC58","OUT045",906.149183568226
"DRE37","OUT013",3275.24866928781
"FDW02","OUT035",1983.39296134286
"FDJ02","OUT010",324.17895699043
"FDX09","OUT045",3099.85555530806
"FDT31","OUT010",421.413928892396
"FDI24","OUT049",3397.9917709688
"FDY09","OUT045",2173.38369538862
"FDV28","OUT045",1043.40304606281
"DRM47","OUT049",3693.18598529581
"FDT52","OUT019",553.010013349942
"FDI48","OUT018",423.913196775236
"FDY55","OUT017",5217.47475288959
"FDU48","OUT013",1614.62790179752
"FDN25","OUT045",884.649409590676
"FDP20","OUT049",2205.16482260257
"FDJ15","OUT013",4577.36546617706
"FDD04","OUT018",1775.04118122457
"FDY58","OUT045",4370.0637725349
"FDR37","OUT018",3071.77857878852
"FDF44","OUT013",1893.15429057378
"FDD32","OUT045",1469.33305694256
"FDR57","OUT017",2074.68119181309
"DRG39","OUT027",1813.07984067283
"FDX15","OUT017",3207.79278359553
"DRN37","OUT045",2553.18392168291
"FDW40","OUT027",2824.02957004937
"FDB32","OUT049",1840.70606003634
"FDM40","OUT018",1749.61455160332
"FDE39","OUT027",3498.01033676152
"DRH49","OUT017",1361.61908295021
"FDT46","OUT049",1115.78017642063
"NCF06","OUT035",4588.58872492468
"FDP07","OUT017",2911.08896288314
"FDC04","OUT013",3388.42075725169
"FDZ32","OUT017",1598.02985338531
"FDD50","OUT045",2692.67233128207
"FDU56","OUT017",3077.39846611137
"FDV34","OUT017",989.617234128033
"NCY41","OUT013",594.18859934594
"NCK18","OUT046",2553.84701564026
"DRH25","OUT049",1484.54728442597
"FDT57","OUT046",4328.03864765422
"FDV56","OUT018",1261.68842387828
"FDV12","OUT045",1613.09849475361
"FDN52","OUT017",1313.3496948041
"FDX38","OUT035",860.16589303542
"FDE47","OUT018",1840.0705976526
"NCO07","OUT013",2962.93820636963
"FDV09","OUT027",2918.75103204798
"FDZ23","OUT019",882.635223335019
"DRH51","OUT018",1356.27604786923
"NCY54","OUT045",3206.64747270116
"DRG49","OUT013",3741.84274838615
"NCC19","OUT049",3779.78534821937
"NCV53","OUT045",4673.28684448126
"FDZ47","OUT019",361.799594487245
"NCO26","OUT018",1099.23623695491
"NCP02","OUT045",1100.47034947168
"NCW30","OUT018",3618.62717532324
"NCN55","OUT046",5100.59021018217
"FDB20","OUT010",203.035048811395
"DRL11","OUT013",2321.61537147695
"DRD60","OUT045",2685.65800143636
"FDW14","OUT010",238.541175794287
"FDL27","OUT010",132.558920815034
"FDU09","OUT018",852.379577070396
"DRH36","OUT027",2114.40120309056
"FDP34","OUT027",3562.27153920068
"FDE04","OUT017",2577.65189931769
"FDZ57","OUT027",3142.07604168158
"FDF02","OUT010",370.450395848666
"FDG28","OUT045",4529.26689944423
"NCI31","OUT046",953.245100725766
"FDT43","OUT013",584.159338799115
"FDU20","OUT046",2434.53460847493
"FDD53","OUT013",496.01671859146
"FDW15","OUT045",2286.81302981088
"NCT53","OUT045",2887.36679471816
"NCG55","OUT027",2258.70239888936
"FDD48","OUT035",2333.46881343015
"FDG47","OUT049",3784.32670137221
"FDI21","OUT017",1168.0456670984
"FDT27","OUT017",3859.26264085931
"DRO35","OUT013",1738.73970426907
"FDD33","OUT017",3970.33620935667
"FDC04","OUT035",3369.77848085729
"FDY34","OUT013",2441.05059247082
"DRJ49","OUT049",2108.16600326416
"FDE05","OUT049",2245.29174392533
"FDU31","OUT017",3220.50357187237
"NCN19","OUT027",4096.9418973869
"FDK56","OUT027",5215.48085007976
"FDK58","OUT017",2252.80791725247
"NCJ42","OUT035",1618.60087862579
"FDZ34","OUT027",6233.07162913835
"FDA52","OUT018",3589.20812133767
"NCR29","OUT013",630.82589328185
"FDT48","OUT035",2940.63856049375
"DRJ51","OUT019",803.438303251484
"NCS54","OUT046",2472.15525610755
"FDV01","OUT035",2348.74603988362
"DRG51","OUT027",4005.56439177113
"NCG42","OUT013",2639.46409732132
"FDA51","OUT049",2265.54291761012
"FDV19","OUT010",490.043298726008
"NCT18","OUT045",3475.71562685625
"NCS41","OUT045",2537.84877322985
"FDO03","OUT046",3468.76802349246
"FDL12","OUT010",218.499074889083
"FDY37","OUT010",371.317869165589
"FDI58","OUT049",1697.08405291867
"FDT28","OUT018",2216.35070493721
"NCC42","OUT010",254.847565576789
"FDO01","OUT017",1899.12758353102
"FDJ02","OUT013",2339.38644132951
"FDQ04","OUT018",501.459409173673
"DRL47","OUT013",2854.88282266785
"FDZ32","OUT035",1139.1033307916
"FDC35","OUT035",3081.58578068502
"FDX14","OUT045",1138.06564585513
"FDZ35","OUT013",1391.33165635009
"FDL14","OUT013",2017.72656288484
"FDO04","OUT049",968.721003059473
"DRK11","OUT017",2719.71313576349
"FDB44","OUT018",3057.24206850315
"FDZ50","OUT049",3635.01229471738
"FDI12","OUT027",3130.48176605133
"FDU43","OUT017",3169.49176875069
"FDD58","OUT010",278.536474797032
"FDB27","OUT017",2959.86672983331
"FDB04","OUT018",973.912257689093
"NCO17","OUT013",2744.6555671106
"FDL12","OUT017",745.866786821654
"DRJ13","OUT049",2919.5304014169
"FDD57","OUT045",1582.53030575899
"FDW19","OUT035",1846.50675425314
"DRD27","OUT018",1396.10867044752
"FDH27","OUT027",4056.99202905553
"NCW30","OUT027",6423.8864493462
"FDR40","OUT018",1026.68306557792
"FDG05","OUT013",2304.671527395
"NCY41","OUT019",53.8362117849301
"FDI38","OUT018",3172.243340763
"FDR20","OUT046",787.978951927726
"FDE09","OUT017",2049.00472647678
"FDN50","OUT019",391.707837982943
"DRF27","OUT045",2452.26213424409
"DRF51","OUT013",928.927247563032
"NCO02","OUT019",181.326125165173
"FDB51","OUT027",1873.69724400624
"FDJ50","OUT013",1129.83890118957
"FDN52","OUT013",1272.67994394294
"FDX14","OUT013",1374.34317083917
"FDT27","OUT019",730.696235990239
"FDV10","OUT013",1007.67690298868
"FDU33","OUT046",992.847434636644
"FDU58","OUT046",3350.37557602259
"NCP42","OUT027",4294.23754488765
"FDL51","OUT027",3839.6779182886
"DRH15","OUT027",733.348625629833
"FDU16","OUT017",1356.83744643115
"FDW15","OUT017",2315.76283023031
"FDQ44","OUT045",2070.90467992386
"NCI06","OUT027",4060.38035497597
"DRK23","OUT019",714.144145686005
"FDC28","OUT035",1924.34119964608
"NCY17","OUT019",183.773606935881
"NCV05","OUT018",2517.40730925419
"FDM34","OUT019",585.670594799331
"DRD60","OUT027",6342.9002067384
"FDT38","OUT046",1174.97669892606
"FDQ57","OUT018",2288.50861951425
"FDE59","OUT027",1309.93972368144
"NCM43","OUT046",2407.05269132772
"DRI51","OUT049",3179.43274453531
"NCG30","OUT017",1861.00152934131
"NCK54","OUT035",2624.52730116898
"FDQ16","OUT019",303.355970463455
"FDI36","OUT013",1933.58639452426
"FDX16","OUT027",3562.97111836154
"FDA34","OUT046",2417.56934190545
"FDJ48","OUT018",3668.03854913091
"FDU47","OUT035",1725.74569771201
"FDS39","OUT046",1922.92773991356
"FDD11","OUT046",3710.91839147541
"FDM16","OUT027",2148.32805197014
"FDU56","OUT018",3884.11434285138
"FDQ32","OUT017",2216.28563890376
"DRK35","OUT013",600.160847973767
"FDA58","OUT049",3157.96968646621
"DRG48","OUT019",580.219227583995
"FDT59","OUT010",482.140005455856
"FDQ31","OUT019",142.885042159944
"FDS51","OUT018",828.18550430454
"FDW32","OUT027",2608.11068501659
"FDI15","OUT027",5382.14130514932
"NCV30","OUT017",2208.47184208519
"DRG25","OUT049",3723.29736564245
"FDT02","OUT013",375.980395279503
"FDO33","OUT027",3047.48232041644
"FDP38","OUT035",1029.83400254425
"FDZ45","OUT035",2922.27501784163
"NCA54","OUT027",4622.81813274198
"FDU33","OUT017",1129.46830824197
"FDN58","OUT017",3457.94180837982
"FDI05","OUT045",1197.63260579008
"FDM57","OUT019",300.143017339612
"NCS42","OUT027",2100.74778953633
"FDB57","OUT045",4395.93689029802
"FDC03","OUT045",2849.56127616788
"FDZ58","OUT013",2045.77028810215
"NCK29","OUT045",2289.94404177199
"NCR53","OUT045",4488.75632942139
"FDE26","OUT027",4695.09717960186
"FDU52","OUT049",2620.67075830198
"FDE41","OUT027",2167.0093549175
"FDU38","OUT018",2612.20093720301
"FDA52","OUT017",2157.46101681229
"FDW46","OUT046",1701.9863349419
"DRI59","OUT035",4159.70749187782
"FDT38","OUT035",1542.05571024636
"FDL33","OUT018",4145.14949119523
"FDQ01","OUT027",5273.06188686103
"FDJ08","OUT046",2987.92096681504
"FDQ47","OUT049",853.440681484714
"NCZ18","OUT013",4410.98997666674
"FDE29","OUT017",1097.11013344991
"FDF10","OUT027",2864.7601997393
"FDC48","OUT049",1710.17681438587
"FDY58","OUT013",4807.61034841928
"NCX30","OUT010",591.016961295527
"FDV11","OUT013",3135.6440670635
"FDT46","OUT046",1353.40467614998
"DRD01","OUT019",242.124809871045
"FDQ11","OUT013",4294.59032391709
"NCM41","OUT017",1771.68270946956
"NCC55","OUT013",182.39337369838
"FDG45","OUT027",4437.83663690256
"NCQ54","OUT049",2272.13093344516
"FDM34","OUT045",2266.40025560146
"FDD17","OUT019",717.25583567083
"FDN38","OUT027",5860.76937188268
"FDB53","OUT018",2403.54209306604
"NCL06","OUT035",4280.49033660866
"NCV18","OUT019",268.414225557666
"FDX25","OUT013",3646.97448527482
"FDB39","OUT046",1252.58578032478
"FDC33","OUT049",2653.57559427852
"NCO14","OUT018",180.96038971711
"FDA58","OUT027",4668.77115426901
"NCQ02","OUT017",3513.29723102397
"NCR53","OUT017",4662.61479656377
"FDN52","OUT046",1497.86748898168
"FDG26","OUT046",2706.80004215374
"FDE23","OUT027",1461.96015896211
"DRI37","OUT013",785.450969094569
"DRH37","OUT018",2727.1778804035
"FDO01","OUT035",1909.83798613065
"FDK45","OUT049",2663.00311660026
"FDP23","OUT049",3575.70499749747
"FDM33","OUT035",3483.8032445702
"FDD36","OUT017",2236.32758220443
"FDL56","OUT017",1481.39173725879
"FDT27","OUT010",575.564071390225
"FDG52","OUT017",1834.24250809915
"NCL42","OUT035",4490.40190572984
"DRJ24","OUT046",3293.07600825545
"FDV38","OUT046",1272.98218956946
"FDT35","OUT045",3045.73090879452
"FDY51","OUT045",4050.56902428072
"FDC37","OUT017",1890.49771789334
"NCP43","OUT013",3380.20137864084
"FDO33","OUT045",1732.24278296709
"FDW04","OUT018",1658.3623865243
"NCC31","OUT046",2253.97205257166
"FDK22","OUT049",3251.09319229973
"FDJ50","OUT017",1008.36399789706
"FDV13","OUT017",1487.62853024769
"DRL60","OUT017",2345.17452320503
"FDW03","OUT017",2093.44772258941
"FDY27","OUT035",2941.52779277135
"FDB39","OUT027",1732.6359952689
"FDU59","OUT045",2771.60845621301
"FDZ57","OUT049",1323.27010967334
"FDO21","OUT049",3061.96913390111
"FDS43","OUT018",3386.43977838581
"FDU28","OUT010",388.789132964619
"FDC51","OUT010",466.821054264377
"FDW16","OUT010",274.46381421968
"FDP32","OUT010",415.660513681569
"FDB60","OUT019",586.819373911925
"NCQ30","OUT046",1636.48778680327
"FDD26","OUT049",3789.11922171484
"FDI44","OUT045",1181.44080671572
"DRH23","OUT046",1001.20500262053
"FDO44","OUT046",1353.86474706292
"FDG04","OUT046",2896.93109771359
"FDM32","OUT027",2776.40039158181
"FDM09","OUT013",2298.8775749806
"FDZ47","OUT013",2161.00897175076
"FDM40","OUT027",3229.93388202978
"FDY48","OUT017",1360.63525700402
"NCM30","OUT045",1072.98441345411
"FDX36","OUT010",504.383201832825
"DRF03","OUT017",775.907206502371
"FDN51","OUT049",4191.89151236628
"FDM57","OUT049",1372.55342989134
"FDB35","OUT049",1451.44074232031
"FDY13","OUT027",2542.62709311249
"FDA37","OUT017",2245.62488344883
"NCX53","OUT017",2781.18598290538
"FDD59","OUT018",817.544269797752
"FDX10","OUT019",214.302383046503
"FDC03","OUT018",2725.09393536414
"FDW43","OUT035",4785.28800586433
"FDW10","OUT046",2967.22253746325
"FDY14","OUT027",5518.33820094662
"FDV43","OUT045",497.596343720503
"FDO40","OUT013",2167.87399312893
"FDP46","OUT027",2853.08628985323
"NCE43","OUT019",343.945948600631
"FDD05","OUT035",2185.78651498398
"FDJ60","OUT010",605.831365437636
"DRE27","OUT018",1301.47725019668
"FDO11","OUT035",4306.56293793715
"DRG11","OUT027",3022.66218951166
"FDK33","OUT010",609.810613219113
"DRM23","OUT045",3155.26552828467
"FDJ02","OUT027",4096.61173285706
"NCZ05","OUT045",1134.9269278457
"NCL30","OUT013",1852.24841497859
"FDZ19","OUT018",3654.60219298172
"FDM45","OUT049",2052.46129096629
"FDO36","OUT046",2721.63220937689
"NCK31","OUT045",1040.83345256207
"DRJ37","OUT045",2420.60010905781
"FDP24","OUT018",2145.86427101028
"FDF46","OUT013",2129.08991124361
"FDX46","OUT019",124.107243026921
"NCL18","OUT045",2738.51256155995
"FDJ26","OUT013",2669.39472555736
"FDJ07","OUT045",2468.82536363639
"FDY15","OUT013",2012.83251129678
"DRG01","OUT045",1276.57689673405
"FDF58","OUT045",992.572941268395
"FDZ14","OUT019",235.994762169575
"FDP31","OUT049",1179.18750031627
"FDH45","OUT013",995.558341329225
"FDA09","OUT010",351.862615122445
"FDW31","OUT035",2806.85484291954
"FDA57","OUT046",758.786338759536
"NCE55","OUT035",2768.89265885349
"FDC17","OUT019",1091.20733496385
"FDC59","OUT013",649.876106111155
"FDA22","OUT013",2617.3715575011
"FDK52","OUT035",3723.50406269328
"NCM26","OUT046",2993.81106697611
"NCT53","OUT035",2908.22718009421
"FDW45","OUT018",2341.52371155386
"NCI18","OUT035",2875.91354509658
"FDE38","OUT018",2740.81966588703
"FDF08","OUT019",456.207425383736
"FDY58","OUT010",488.880758793359
"FDF58","OUT019",198.940275165209
"FDX39","OUT017",3911.16250962552
"FDB44","OUT049",2978.44671489158
"FDF28","OUT013",1654.40684499675
"FDE39","OUT013",2463.04766270799
"FDT37","OUT018",3976.44744318007
"FDZ45","OUT017",3183.80444139269
"FDO40","OUT035",3097.9014110114
"FDM57","OUT027",2252.34912892691
"DRG36","OUT017",3440.88314565085
"FDY36","OUT010",132.935146819531
"DRL60","OUT027",2981.94975055602
"FDS25","OUT019",204.03624651409
"DRF49","OUT027",2923.25673359285
"FDP16","OUT045",4862.19104256364
"FDS60","OUT049",2942.64215650876
"FDU15","OUT027",1127.11395036733
"FDK43","OUT046",2478.37473979091
"FDN25","OUT046",1296.14140489003
"FDE53","OUT049",1438.75067615884
"FDB22","OUT013",2669.3355142134
"FDE39","OUT017",2754.87058800781
"FDX35","OUT035",3325.81005230168
"NCG54","OUT049",2617.84160793225
"FDH27","OUT035",2037.53700902775
"NCK42","OUT013",2629.63543266885
"FDS25","OUT049",2123.30027096127
"FDI10","OUT018",3440.56876124918
"FDU35","OUT035",1823.0810457663
"FDI04","OUT017",3079.19284650582
"DRK23","OUT035",4075.52889072683
"FDB53","OUT019",349.286551776113
"FDY02","OUT049",3663.92334891186
"FDM60","OUT035",927.8430964397
"NCJ31","OUT010",372.884352495791
"DRP35","OUT017",1685.44253777479
"NCQ30","OUT018",2075.9310974038
"DRL11","OUT010",512.429772252389
"FDU01","OUT013",3767.53785701182
"FDR39","OUT035",2617.29110967673
"FDO08","OUT046",2752.57665974625
"FDC02","OUT045",4177.71980994951
"NCZ29","OUT035",1491.35026911099
"FDF29","OUT010",350.848189982091
"FDZ23","OUT017",2788.25479263087
"NCU53","OUT018",2256.54079500893
"NCW30","OUT013",4207.13512152096
"NCM26","OUT027",4990.1762812793
"FDV50","OUT027",2866.27165406788
"FDW15","OUT049",2217.89662102701
"FDI35","OUT027",6157.18895744573
"FDO11","OUT017",3746.18057901276
"FDN48","OUT046",1394.10818700251
"NCA17","OUT049",2187.71361115751
"NCN54","OUT013",1059.08097068844
"FDP22","OUT013",560.611021089289
"NCB54","OUT035",1979.55525348255
"FDD08","OUT045",597.753401208653
"DRM48","OUT010",151.13556042872
"FDG41","OUT027",3349.58068190725
"FDE44","OUT027",1713.62631088012
"FDE26","OUT035",2624.01027041019
"NCS38","OUT013",1918.76675625457
"NCJ54","OUT018",3744.70239772673
"FDI40","OUT019",340.565086649163
"FDN45","OUT018",3734.2927556036
"FDU43","OUT046",3983.9975791573
"FDI04","OUT010",529.519125476759
"NCC07","OUT018",1371.51507763182
"NCC07","OUT019",242.686107440199
"NCD18","OUT045",3768.82606677467
"FDU55","OUT035",5057.94627345672
"FDX59","OUT035",806.561060179473
"FDR52","OUT049",3973.64095234313
"NCP17","OUT013",787.287547810249
"FDQ32","OUT045",2015.89864803993
"NCT17","OUT049",3159.36237394487
"FDO10","OUT049",1092.51762092604
"FDE32","OUT049",916.875408900594
"FDN44","OUT045",2732.08786943418
"FDH02","OUT035",1170.45736351853
"FDK60","OUT013",2077.63929570756
"FDS24","OUT019",237.990481942919
"FDL03","OUT010",454.071888417041
"FDB46","OUT027",3872.13045202457
"FDO48","OUT049",4349.28902737983
"FDZ39","OUT049",1928.20271789601
"FDT02","OUT027",1374.142808411
"FDC50","OUT013",1858.56499386803
"FDP39","OUT035",1273.89635911498
"DRG15","OUT018",715.757429391138
"FDP10","OUT018",1691.16847568067
"FDF53","OUT027",4030.51183856948
"FDN34","OUT045",3034.93455145676
"FDK02","OUT045",1629.69324534237
"FDC23","OUT045",2570.52314288815
"FDJ10","OUT019",224.180559591383
"FDE53","OUT035",1543.81974964959
"FDR25","OUT035",4677.25279787596
"FDW50","OUT046",1962.54136938084
"FDS09","OUT049",999.757957356778
"FDW49","OUT010",333.758002042932
"FDU51","OUT046",2625.37817422403
"FDF28","OUT018",2281.32416969953
"NCY30","OUT018",1836.12706524474
"FDD44","OUT045",4111.03499868048
"FDX09","OUT017",3512.05498401899
"NCF30","OUT013",2220.46634307161
"FDZ50","OUT019",1088.89454914857
"FDW37","OUT013",1840.95111128896
"FDD11","OUT049",3596.33888955733
"DRH39","OUT018",1140.56383474649
"FDA36","OUT049",2731.90914567031
"NCG43","OUT049",1760.3383107745
"FDF02","OUT035",2140.09131658083
"FDP57","OUT027",2643.93969280643
"NCE42","OUT017",3480.12725555483
"NCR38","OUT027",4586.05701604613
"FDP03","OUT019",325.111016474728
"FDO51","OUT035",887.525356609574
"NCQ42","OUT046",1968.1105952855
"NCM41","OUT046",1157.47023676855
"FDH48","OUT027",2329.23086226838
"DRF60","OUT046",4579.72224120616
"FDJ27","OUT035",1894.39333425345
"FDQ14","OUT013",2252.03009797306
"FDN27","OUT017",1867.28567919947
"NCQ02","OUT046",2970.72296916982
"FDJ33","OUT049",2204.55331957651
"FDP07","OUT027",5331.58692555618
"DRE01","OUT049",3810.28795171027
"FDU36","OUT045",1263.71175668326
"FDL28","OUT017",3597.12185854578
"NCX53","OUT046",2360.44794440266
"FDZ39","OUT013",1775.78611074491
"NCP42","OUT013",2953.8442720497
"FDJ14","OUT035",1407.02566628968
"FDK04","OUT049",1135.70304714605
"NCC19","OUT017",3514.97456398918
"FDS09","OUT018",364.428589807241
"FDZ02","OUT046",1268.34375321811
"FDD35","OUT018",1909.01152210508
"NCY42","OUT017",2434.70327183774
"FDB05","OUT045",2843.14635608888
"FDF20","OUT035",3151.12123167505
"NCO41","OUT018",1153.89215715681
"FDC40","OUT027",2012.03280120172
"FDV58","OUT045",2689.56855736627
"FDZ57","OUT045",1871.97234044117
"DRM35","OUT046",2776.31146435466
"DRN36","OUT018",1307.58211563281
"FDQ13","OUT046",1272.6032929246
"DRO35","OUT010",228.765816374655
"NCD43","OUT035",2006.49414778945
"FDA51","OUT018",1235.44765938188
"NCX17","OUT027",4913.83164708739
"NCZ17","OUT049",580.458152071298
"FDR11","OUT027",2883.61883480353
"FDW34","OUT049",3811.14015801411
"FDN50","OUT017",1649.15691774145
"FDS09","OUT046",1022.3887017365
"FDS48","OUT018",2178.82933029504
"FDL44","OUT049",2711.03280634372
"DRF48","OUT018",2843.4718667131
"FDA14","OUT018",1677.46597796482
"NCD30","OUT049",1607.95482072706
"FDI16","OUT017",926.679501058678
"NCG06","OUT035",4012.30129966188
"DRZ24","OUT035",2066.84154687805
"NCS17","OUT045",1873.63492033084
"FDB37","OUT045",4681.4769284752
"FDE10","OUT035",2234.5381199894
"FDC57","OUT045",2656.04169716281
"FDM12","OUT018",3148.78542435173
"FDE24","OUT049",1938.5815109438
"FDW22","OUT045",3909.04750339568
"DRD01","OUT027",1690.16864538214
"NCZ18","OUT027",4594.67695175864
"FDN49","OUT045",963.162433136566
"FDR22","OUT035",2776.19458464194
"FDV08","OUT019",51.9151229724766
"FDY39","OUT046",3479.22259388073
"FDV36","OUT049",2439.13178270058
"FDO60","OUT045",887.500198718822
"FDU04","OUT027",2829.57848449596
"FDR20","OUT027",1263.18386876732
"FDW19","OUT019",337.978139009725
"FDU40","OUT049",2820.43974909207
"FDK15","OUT045",1445.29006065394
"DRF15","OUT035",1917.9628594675
"FDQ25","OUT017",2730.54599403921
"FDI48","OUT019",81.7778619574533
"FDS49","OUT046",1632.85945688203
"FDV22","OUT046",2198.24369707601
"NCV42","OUT046",1809.23394523034
"FDX26","OUT046",3234.63444562685
"FDI33","OUT018",1739.79051280512
"FDZ14","OUT049",2252.87810088863
"FDG10","OUT013",905.704890952089
"FDM38","OUT018",585.971668880558
"FDG26","OUT027",4369.51552301655
"FDH46","OUT035",1787.87400025898
"FDN13","OUT018",1436.17306833277
"FDU57","OUT035",2564.3839823084
"NCI06","OUT046",2073.21287594455
"FDM38","OUT045",852.348518475213
"NCG42","OUT010",204.324889386677
"FDL39","OUT045",2176.29036267074
"FDT31","OUT019",605.088686092927
"FDV59","OUT013",3520.75509422366
"FDB49","OUT035",1764.29464084665
"FDD58","OUT049",2432.57793351568
"DRN59","OUT046",739.392772264925
"FDX48","OUT049",1721.42857737282
"FDQ11","OUT049",3567.03396557466
"FDY12","OUT049",1399.74858432614
"FDQ11","OUT045",4336.0955876146
"DRI11","OUT017",1895.07094606461
"FDY32","OUT027",3791.49686642311
"FDS51","OUT045",838.830494602686
"FDR19","OUT010",339.155610115825
"DRB13","OUT018",2486.16176358582
"FDS21","OUT035",1302.03984698794
"FDQ40","OUT045",2403.19065116252
"NCE55","OUT013",2546.9818524709
"FDX43","OUT027",4522.98732742932
"FDS12","OUT049",2474.43229485404
"DRK01","OUT027",2538.81705567227
"FDN25","OUT017",832.426293183387
"FDB60","OUT046",3125.76541797777
"FDQ13","OUT017",1172.9895496821
"DRK13","OUT045",3032.74733230057
"DRF25","OUT018",523.233276939448
"NCD42","OUT019",-23.6438939727686
"FDW25","OUT045",1496.17112154726
"NCV29","OUT027",4105.14874789681
"NCK42","OUT035",2827.23465150905
"DRJ13","OUT027",3541.50942922964
"DRD15","OUT017",3892.91606460568
"FDM27","OUT045",2722.3596062932
"FDZ50","OUT018",3884.53576732491
"FDC04","OUT046",3370.19370920305
"FDF50","OUT049",2933.53730192599
"FDP15","OUT045",3939.94637637497
"FDK46","OUT035",4914.78375128607
"FDZ56","OUT018",2181.98160791831
"FDY60","OUT049",2236.47697056462
"FDB10","OUT035",4086.53158636444
"FDR57","OUT045",2480.4620583383
"FDU58","OUT049",3131.71973803998
"FDH02","OUT046",1220.98651747367
"FDP48","OUT013",3300.44538617745
"FDI46","OUT035",4263.27004179501
"FDW56","OUT013",2511.40631494462
"NCM19","OUT010",407.207130918918
"FDS50","OUT027",5123.18113611057
"FDK24","OUT013",851.764602720241
"FDO36","OUT017",3100.63093621713
"FDK45","OUT027",2496.66803858793
"NCL05","OUT045",921.453475053301
"FDL32","OUT018",1594.36671625325
"FDA28","OUT049",2190.68243654775
"FDY36","OUT018",1005.00469209316
"FDP32","OUT018",1923.88667381473
"FDL50","OUT046",1814.5855592089
"DRC24","OUT049",2245.19747579832
"NCS18","OUT017",1710.81222091291
"FDD16","OUT017",1764.56648926323
"NCV18","OUT013",1993.55032447565
"FDX07","OUT046",3822.17810206703
"NCZ05","OUT027",2428.90470142201
"NCI31","OUT013",1187.56851652043
"FDK14","OUT049",1683.33852925425
"NCR06","OUT045",646.884020763854
"NCF54","OUT049",2756.98399637624
"DRG23","OUT010",595.066988930621
"FDD53","OUT046",1075.50349810993
"NCM31","OUT027",3248.413333656
"FDT16","OUT017",4424.09728540791
"FDR40","OUT035",1612.0353796493
"DRG25","OUT017",3088.41494673218
"FDT10","OUT035",1064.17208509747
"FDY32","OUT013",2786.80386421013
"FDN50","OUT035",1616.38661247885
"FDZ35","OUT019",213.663266410034
"NCP54","OUT045",1711.959097468
"NCD07","OUT035",1969.96651143417
"FDS02","OUT018",4291.22405720095
"DRN59","OUT018",511.76406504226
"DRB24","OUT013",2090.4540787916
"FDP37","OUT027",3371.69091491607
"DRB01","OUT018",2840.62825605174
"FDR47","OUT046",3183.731573705
"NCM31","OUT010",395.063815025361
"NCF06","OUT027",4668.00618601545
"NCV17","OUT027",2877.46560913271
"FDS10","OUT049",3047.82087017516
"FDN52","OUT035",941.52654838245
"FDZ48","OUT013",2182.76240845102
"FDJ48","OUT049",3682.0882811658
"DRB13","OUT027",3553.48455705933
"FDV59","OUT017",3107.97739812999
"FDL32","OUT035",1887.99516880392
"FDZ12","OUT035",2531.77582254942
"NCR06","OUT027",976.94015222599
"FDP51","OUT017",2170.5924326261
"FDY22","OUT013",2682.87718866178
"FDZ38","OUT049",3742.40337714917
"NCO54","OUT035",754.092042671238
"FDR23","OUT035",2562.00844948607
"FDM38","OUT049",1333.96613326533
"FDS25","OUT013",1921.75127823289
"FDZ22","OUT013",1207.67662164928
"FDZ20","OUT019",806.508005476802
"FDD45","OUT010",202.854563221474
"FDN03","OUT049",4039.08616811525
"NCW30","OUT046",3279.51755472004
"FDY24","OUT027",2044.56891898449
"FDJ26","OUT019",746.100542897031
"FDM15","OUT049",2377.13582416557
"NCW54","OUT027",2184.71992197212
"FDA23","OUT045",1783.14081498443
"FDA39","OUT019",-8.58787854569846
"FDZ12","OUT017",2743.52420891597
"NCB42","OUT046",1727.58157044566
"FDL16","OUT046",908.518330091402
